ticker,call_date,stratum,ret,gt,b1,b2,expectedReturn,rangeLow,rangeHigh,p9_group,b1_dir,b2_dir
SLAB,2023-11-01,S2,18.4319,bullish,-2,-3,-10.0,-35.0,15.0,bearish,bearish,bearish
SLAB,2024-02-07,S2,-35.3777,bearish,-1,-1,8.0,-15.0,30.0,bullish,neutral,neutral
SLAB,2024-04-24,S2,-21.8177,bearish,2,3,12.0,-10.0,30.0,bullish,neutral,bullish
SLAB,2024-07-24,S2,7.4144,bullish,1,1,6.0,-12.0,22.0,neutral,neutral,neutral
SLAB,2024-11-04,S2,4.7283,neutral,-1,-1,6.0,-14.0,22.0,neutral,neutral,neutral
SLAB,2025-02-04,S2,-18.8911,bearish,2,2,10.0,-10.0,30.0,bullish,neutral,neutral
SLAB,2025-05-13,S2,-20.2685,bearish,3,3,12.0,-10.0,30.0,bullish,bullish,bullish
SLAB,2025-08-05,S2,1.4227,neutral,3,3,8.0,-12.0,25.0,bullish,bullish,bullish
SLAB,2025-11-04,S2,61.7183,bullish,3,3,12.0,-8.0,28.0,bullish,bullish,bullish
SUNW,2021-08-13,S4,-72.1355,bearish,-2,-2,-10.0,-30.0,10.0,bearish,bearish,bearish
SUNW,2021-11-11,S4,-60.0327,bearish,-2,-2,-10.0,-30.0,10.0,bearish,bearish,bearish
SUNW,2022-03-11,S4,37.8115,bullish,-2,-2,-5.0,-30.0,15.0,neutral,bearish,bearish
SUNW,2022-05-16,S4,43.3397,bullish,-2,-2,-15.0,-40.0,10.0,bearish,bearish,bearish
SUNW,2022-08-09,S4,-41.677,bearish,-2,-2,-10.0,-35.0,15.0,bearish,bearish,bearish
SUNW,2022-11-08,S4,-66.2721,bearish,1,1,-8.0,-35.0,15.0,bearish,neutral,neutral
SUNW,2023-03-10,S4,-73.0964,bearish,-2,-2,-8.0,-30.0,12.0,bearish,bearish,bearish
SUNW,2023-05-25,S4,-85.0425,bearish,-3,-2,-10.0,-35.0,15.0,bearish,bearish,bearish
SUNW,2023-08-14,S4,-102.9637,bearish,-3,-3,-12.0,-35.0,8.0,bearish,bearish,bearish
SUNW,2023-11-10,S4,-111.7296,bearish,-4,-4,-15.0,-45.0,10.0,bearish,bearish,bearish
TEAM,2020-10-29,S2,-9.5916,bearish,-2,-2,-5.0,-20.0,10.0,bearish,bearish,bearish
TEAM,2021-01-28,S2,-3.6435,neutral,1,2,8.0,-10.0,25.0,neutral,neutral,neutral
TEAM,2021-04-29,S2,65.8437,bullish,2,2,-4.0,-20.0,10.0,neutral,neutral,neutral
TEAM,2021-07-29,S2,-8.8705,bullish,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
TEAM,2021-10-28,S2,-36.406,bearish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
TEAM,2022-01-27,S2,-27.6993,bearish,3,2,8.0,-10.0,25.0,bullish,bullish,neutral
TEAM,2022-04-28,S2,-4.1616,bearish,2,2,5.0,-20.0,30.0,neutral,neutral,neutral
TEAM,2022-08-04,S2,-32.8866,bearish,2,1,-5.0,-25.0,12.0,bearish,neutral,neutral
TEAM,2022-11-03,S2,13.625,bearish,-2,-2,5.0,-20.0,25.0,neutral,bearish,bearish
TEAM,2023-02-02,S2,-8.6425,bearish,-2,-1,5.0,-20.0,25.0,neutral,bearish,neutral
TEAM,2023-05-04,S2,29.2539,bullish,1,1,8.0,-12.0,25.0,bullish,neutral,neutral
TEAM,2023-08-03,S2,18.7063,bullish,1,1,5.0,-15.0,20.0,neutral,neutral,neutral
TEAM,2023-11-02,S2,-12.4225,bearish,1,2,4.0,-15.0,20.0,neutral,neutral,neutral
TEAM,2024-02-01,S2,-30.1524,bearish,2,2,8.0,-12.0,25.0,bullish,neutral,neutral
TEAM,2024-04-25,S2,-8.4484,bearish,-2,-1,-8.0,-25.0,10.0,bearish,bearish,neutral
TEAM,2024-08-01,S2,72.2576,bullish,-2,-2,-12.0,-30.0,8.0,bearish,bearish,bearish
TEAM,2024-10-31,S2,4.3051,bullish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
TEAM,2025-01-30,S2,-42.5142,bearish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
TEAM,2025-08-07,S2,-47.7902,bearish,2,2,12.0,-8.0,28.0,bullish,neutral,neutral
TEAM,2025-10-30,S2,-64.8809,bearish,3,2,8.0,-12.0,25.0,neutral,bullish,neutral
TFC,2020-01-30,S3,-28.4806,bearish,1,1,-5.0,-35.0,10.0,bearish,neutral,neutral
TFC,2020-04-20,S3,-3.1031,neutral,-2,-1,-8.0,-25.0,8.0,bearish,bearish,neutral
TFC,2020-07-16,S3,28.7547,bullish,-1,-1,2.0,-18.0,22.0,neutral,neutral,neutral
TFC,2020-12-15,S3,6.459,bullish,1,1,8.0,-10.0,25.0,bullish,neutral,neutral
TFC,2021-01-21,S3,-7.578,bearish,-1,2,8.0,-10.0,22.0,bullish,neutral,neutral
TFC,2021-04-15,S3,-1.208,neutral,1,1,2.0,-12.0,16.0,neutral,neutral,neutral
TFC,2021-07-15,S3,15.0669,bullish,1,2,5.0,-10.0,20.0,neutral,neutral,neutral
TFC,2021-10-15,S3,-12.6727,bearish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
TFC,2022-01-18,S3,-12.027,bearish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
TFC,2022-04-19,S3,-0.9549,neutral,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
TFC,2022-07-19,S3,-2.5717,neutral,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
TFC,2022-10-18,S3,-32.6447,bearish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
TFC,2023-01-19,S3,-45.2315,bearish,2,2,5.0,-15.0,25.0,neutral,neutral,neutral
TFC,2023-04-20,S3,-14.2879,bearish,-1,-1,-5.0,-20.0,8.0,neutral,neutral,neutral
TFC,2023-07-20,S3,3.4892,neutral,-2,-2,-8.0,-20.0,5.0,bearish,bearish,bearish
TFC,2023-10-19,S3,12.8828,bullish,-2,-2,4.0,-15.0,22.0,neutral,bearish,bearish
TFC,2024-01-18,S3,-1.2936,neutral,-1,-1,3.0,-15.0,20.0,neutral,neutral,neutral
TFC,2024-04-22,S3,-6.1787,bearish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
TFC,2024-07-22,S3,-0.4259,neutral,2,2,5.0,-12.0,20.0,neutral,neutral,neutral
TFC,2024-10-17,S3,-7.8403,bearish,-1,-1,3.0,-12.0,18.0,neutral,neutral,neutral
TFC,2025-01-17,S3,-11.6684,bearish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
TFC,2025-04-17,S3,-12.1899,bearish,-1,-1,3.0,-12.0,18.0,neutral,neutral,neutral
TFC,2025-07-18,S3,1.7574,neutral,2,2,4.0,-12.0,18.0,neutral,neutral,neutral
TFC,2025-10-17,S3,10.6009,bullish,2,2,8.0,-10.0,22.0,bullish,neutral,neutral
TMO,2020-01-30,S1,30.3966,bullish,2,2,8.0,-10.0,22.0,neutral,neutral,neutral
TMO,2020-04-22,S1,23.4473,bullish,-1,-1,8.0,-10.0,25.0,bullish,neutral,neutral
TMO,2020-07-22,S1,6.8014,bullish,3,3,12.0,-8.0,28.0,bullish,bullish,bullish
TMO,2021-02-01,S1,-11.7657,bearish,3,2,5.0,-10.0,20.0,neutral,bullish,neutral
TMO,2021-04-29,S1,22.0354,bullish,2,3,8.0,-10.0,25.0,bullish,neutral,bullish
TMO,2021-07-28,S1,7.1072,bullish,3,2,8.0,-10.0,25.0,neutral,bullish,neutral
TMO,2021-10-21,S1,-1.8287,neutral,3,3,8.0,-5.0,22.0,bullish,bullish,bullish
TMO,2021-10-27,S1,-7.1045,bearish,3,3,5.0,-10.0,18.0,neutral,bullish,bullish
TMO,2022-02-02,S1,6.0306,bullish,2,2,6.0,-8.0,18.0,neutral,neutral,neutral
TMO,2022-04-28,S1,-2.103,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
TMO,2022-07-28,S1,-1.7587,neutral,3,2,7.0,-8.0,20.0,neutral,bullish,neutral
TMO,2022-10-26,S1,0.5693,neutral,3,3,8.0,-10.0,25.0,bullish,bullish,bullish
TMO,2023-02-01,S1,-13.6758,bearish,1,1,4.0,-12.0,18.0,neutral,neutral,neutral
TMO,2023-04-26,S1,-21.4739,bearish,2,1,4.0,-10.0,18.0,neutral,neutral,neutral
TMO,2023-07-26,S1,-10.8475,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
TMO,2023-10-25,S1,8.6685,bullish,-2,-2,-12.0,-30.0,5.0,bearish,bearish,bearish
TMO,2024-01-31,S1,-1.528,neutral,-1,-1,-5.0,-20.0,8.0,bearish,neutral,neutral
TMO,2024-04-24,S1,-13.9642,bearish,1,1,3.0,-12.0,18.0,neutral,neutral,neutral
TMO,2024-07-24,S1,-15.9844,bearish,1,1,3.0,-12.0,18.0,neutral,neutral,neutral
TMO,2024-10-23,S1,-14.994,bearish,1,1,-4.0,-18.0,10.0,neutral,neutral,neutral
TMO,2025-01-30,S1,-26.788,bearish,-1,2,6.0,-8.0,18.0,neutral,neutral,neutral
TMO,2025-04-23,S1,10.7863,bullish,1,2,5.0,-15.0,20.0,neutral,neutral,neutral
TMO,2025-07-23,S1,25.9137,bullish,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
TMO,2025-10-22,S1,-16.0018,bearish,2,2,3.0,-12.0,18.0,neutral,neutral,neutral
TMUS,2020-11-05,S1,-7.2807,neutral,3,3,12.0,-5.0,25.0,bullish,bullish,bullish
TMUS,2021-02-04,S1,-0.6506,bearish,3,2,8.0,-10.0,25.0,neutral,bullish,neutral
TMUS,2021-05-04,S1,-24.7663,bearish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
TMUS,2021-07-29,S1,-24.7204,bearish,3,3,12.0,-5.0,30.0,bullish,bullish,bullish
TMUS,2021-11-02,S1,13.9365,bullish,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
TMUS,2022-02-02,S1,26.1755,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
TMUS,2022-04-27,S1,17.1664,bullish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
TMUS,2022-07-27,S1,5.904,bullish,3,3,10.0,-5.0,25.0,bullish,bullish,bullish
TMUS,2022-10-27,S1,-6.7145,neutral,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
TMUS,2023-02-01,S1,-15.603,bearish,3,3,12.0,-8.0,28.0,bullish,bullish,bullish
TMUS,2023-07-27,S1,8.5885,bullish,3,3,7.0,-8.0,22.0,neutral,bullish,bullish
TMUS,2023-08-27,S1,6.9723,bullish,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
TMUS,2023-10-25,S1,-7.5851,neutral,3,3,4.0,-10.0,18.0,neutral,bullish,bullish
TMUS,2024-01-25,S1,-2.459,neutral,2,3,5.0,-12.0,20.0,neutral,neutral,bullish
TMUS,2024-04-25,S1,28.4841,bullish,3,2,5.0,-10.0,18.0,neutral,bullish,neutral
TMUS,2024-07-31,S1,14.8731,bullish,3,2,5.0,-10.0,20.0,neutral,bullish,neutral
TMUS,2024-10-23,S1,18.6072,bullish,2,3,4.0,-10.0,18.0,neutral,neutral,bullish
TMUS,2025-01-29,S1,-1.7862,neutral,3,3,8.0,-8.0,22.0,bullish,bullish,bullish
TMUS,2025-04-24,S1,-27.4866,bearish,3,3,5.0,-10.0,20.0,neutral,bullish,bullish
TMUS,2025-07-23,S1,-33.8539,bearish,3,3,6.0,-8.0,18.0,neutral,bullish,bullish
TMUS,2025-10-23,S1,-15.4899,bearish,3,3,7.0,-8.0,20.0,neutral,bullish,bullish
TTD,2021-02-18,S5,-28.8771,bearish,3,3,8.0,-20.0,35.0,bullish,bullish,bullish
TTD,2021-05-10,S5,59.3372,bullish,3,3,8.0,-10.0,30.0,neutral,bullish,bullish
TTD,2021-08-09,S5,-16.9834,bearish,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
TTD,2021-11-08,S5,-38.8535,bearish,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
TTD,2022-02-16,S5,-9.254,bearish,3,3,18.0,-10.0,45.0,bullish,bullish,bullish
TTD,2022-05-10,S5,2.8063,neutral,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
TTD,2022-08-09,S5,-27.8711,neutral,3,3,12.0,-10.0,35.0,bullish,bullish,bullish
TTD,2022-11-09,S5,32.1491,bullish,3,2,12.0,-10.0,30.0,bullish,bullish,neutral
TTD,2023-02-15,S5,7.6512,neutral,3,2,12.0,-10.0,35.0,bullish,bullish,neutral
TTD,2023-05-10,S5,16.0806,bullish,3,3,12.0,-8.0,30.0,bullish,bullish,bullish
TTD,2023-08-09,S5,-21.4201,bearish,3,3,8.0,-12.0,28.0,bullish,bullish,bullish
TTD,2023-11-09,S5,20.4684,neutral,2,2,8.0,-12.0,28.0,neutral,neutral,neutral
TTD,2024-02-15,S5,2.2877,bullish,3,3,10.0,-10.0,30.0,bullish,bullish,bullish
TTD,2024-05-08,S5,27.1335,bullish,1,0,0.0,-20.0,20.0,neutral,neutral,neutral
TTD,2024-08-08,S5,1.7,bullish,3,3,8.0,-10.0,25.0,neutral,bullish,bullish
TTD,2024-11-07,S5,-46.5914,bearish,2,3,8.0,-12.0,30.0,bullish,neutral,bullish
TTD,2025-02-12,S5,-39.4091,bearish,-2,-2,-15.0,-35.0,5.0,bearish,bearish,bearish
TTD,2025-05-08,S5,-54.1662,bearish,2,2,12.0,-10.0,30.0,bullish,neutral,neutral
TTD,2025-08-07,S5,-57.9602,bearish,2,1,5.0,-15.0,25.0,neutral,neutral,neutral
TTD,2025-11-06,S5,-54.4053,bearish,1,1,8.0,-12.0,28.0,bullish,neutral,neutral
UPS,2020-01-30,S1,35.9568,bullish,2,2,5.0,-10.0,20.0,neutral,neutral,neutral
UPS,2020-04-28,S1,62.4039,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
UPS,2020-07-30,S1,-5.489,bearish,-1,-1,-5.0,-20.0,10.0,bearish,neutral,neutral
UPS,2020-10-28,S1,-3.5562,neutral,-2,1,8.0,-10.0,25.0,bullish,bearish,neutral
UPS,2021-02-02,S1,6.0344,bullish,2,2,7.0,-10.0,22.0,neutral,neutral,neutral
UPS,2021-04-27,S1,0.6928,neutral,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
UPS,2021-07-27,S1,6.1487,neutral,2,3,6.0,-10.0,20.0,neutral,neutral,bullish
UPS,2021-10-26,S1,-5.4052,bearish,2,3,8.0,-8.0,22.0,bullish,neutral,bullish
UPS,2022-02-01,S1,-5.8441,bearish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
UPS,2022-04-26,S1,-2.655,neutral,2,1,5.0,-12.0,20.0,neutral,neutral,neutral
UPS,2022-07-26,S1,-1.9167,neutral,2,1,6.0,-12.0,20.0,neutral,neutral,neutral
UPS,2022-10-25,S1,-1.9783,neutral,2,2,5.0,-12.0,20.0,neutral,neutral,neutral
UPS,2023-01-31,S1,-10.8387,bearish,-1,-1,-8.0,-25.0,8.0,bearish,neutral,neutral
UPS,2023-04-25,S1,-18.2383,bearish,-2,-2,-5.0,-20.0,12.0,bearish,bearish,bearish
UPS,2023-08-08,S1,-29.4686,bearish,-2,-2,-10.0,-25.0,5.0,bearish,bearish,bearish
UPS,2023-10-26,S1,-13.2837,bearish,-2,1,5.0,-15.0,25.0,neutral,bearish,neutral
UPS,2024-01-30,S1,-21.313,bearish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
UPS,2024-04-23,S1,-25.8435,bearish,-1,-1,4.0,-14.0,22.0,neutral,neutral,neutral
UPS,2024-07-23,S1,-8.0455,neutral,-2,-2,-8.0,-22.0,6.0,bearish,bearish,bearish
UPS,2024-10-24,S1,-22.4347,bearish,2,3,8.0,-8.0,22.0,bullish,neutral,bullish
UPS,2025-01-30,S1,-29.6013,bearish,-2,-2,-8.0,-25.0,10.0,bearish,bearish,bearish
UPS,2025-04-29,S1,-22.785,bearish,-1,-2,-8.0,-25.0,8.0,bearish,neutral,bearish
UPS,2025-07-29,S1,13.3448,bullish,-2,-2,-8.0,-25.0,8.0,bearish,bearish,bearish
UPS,2025-10-28,S1,3.1795,neutral,1,2,5.0,-15.0,20.0,neutral,neutral,neutral
WMB,2020-02-20,S3,-1.997,neutral,2,2,5.0,-15.0,20.0,neutral,neutral,neutral
WMB,2020-05-05,S3,-16.2282,bearish,2,1,8.0,-12.0,25.0,neutral,neutral,neutral
WMB,2020-08-04,S3,-14.276,bearish,2,2,8.0,-10.0,25.0,bullish,neutral,neutral
WMB,2020-11-03,S3,7.777,bullish,2,2,6.0,-12.0,22.0,neutral,neutral,neutral
WMB,2021-02-23,S3,-11.292,bearish,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
WMB,2021-05-04,S3,2.8241,neutral,2,1,5.0,-8.0,18.0,neutral,neutral,neutral
WMB,2021-08-03,S3,19.4371,bullish,2,2,7.0,-8.0,20.0,neutral,neutral,neutral
WMB,2021-11-02,S3,35.1723,bullish,2,3,5.0,-12.0,20.0,neutral,neutral,bullish
WMB,2022-02-22,S3,18.8754,bullish,3,2,10.0,-10.0,30.0,bullish,bullish,neutral
WMB,2022-05-03,S3,1.0287,neutral,3,3,6.0,-8.0,18.0,neutral,bullish,bullish
WMB,2022-08-02,S3,0.7278,neutral,3,2,8.0,-15.0,30.0,bullish,bullish,neutral
WMB,2022-11-01,S3,-20.9149,bearish,2,3,6.0,-10.0,18.0,neutral,neutral,bullish
WMB,2023-02-21,S3,2.0962,neutral,2,2,5.0,-15.0,20.0,neutral,neutral,neutral
WMB,2023-05-04,S3,14.1947,bullish,2,2,6.0,-10.0,22.0,neutral,neutral,neutral
WMB,2023-08-03,S3,-8.003,bearish,2,3,6.0,-10.0,20.0,neutral,neutral,bullish
WMB,2023-11-02,S3,-9.3635,bearish,2,3,8.0,-8.0,22.0,neutral,neutral,bullish
WMB,2024-02-14,S3,18.5939,bullish,2,2,8.0,-8.0,22.0,bullish,neutral,neutral
WMB,2024-05-07,S3,23.4122,bullish,3,3,5.0,-10.0,18.0,neutral,bullish,bullish
WMB,2024-08-06,S3,13.5555,bullish,2,2,6.0,-10.0,20.0,neutral,neutral,neutral
WMB,2024-11-07,S3,6.8703,bullish,3,3,6.0,-8.0,20.0,neutral,bullish,bullish
WMB,2025-02-13,S3,-5.1497,bearish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
WMB,2025-05-06,S3,-24.4543,bearish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
WMB,2025-08-05,S3,7.8461,bullish,3,3,6.0,-8.0,18.0,neutral,bullish,bullish
WMB,2025-11-04,S3,25.4737,bullish,3,3,8.0,-8.0,22.0,neutral,bullish,bullish
