split,ticker,date,pred,mD,m1
tune,PM,2023-02-09,neutral,0.01588,0.001
tune,PM,2023-04-20,bullish,-0.04183,0.01018
tune,PM,2023-07-20,bullish,0.00066,-0.00672
tune,PM,2023-10-19,bullish,-0.01782,0.03246
tune,PM,2024-02-08,bullish,-0.02702,-0.00454
tune,PM,2024-04-23,neutral,0.02641,0.0144
tune,PM,2024-07-23,bullish,0.02339,0.03982
tune,PM,2024-10-22,bullish,0.10519,0.00914
tune,PM,2025-02-06,bullish,0.10601,0.00289
tune,PM,2025-04-23,bullish,0.00888,-0.00939
tune,PM,2025-07-22,bullish,-0.08442,-0.01214
tune,PM,2025-10-21,neutral,-0.03832,0.03717
tune,PNC,2022-04-14,bullish,-0.00683,0.00387
tune,PNC,2022-07-15,bullish,-0.00281,0.0164
tune,PNC,2022-10-14,bullish,0.00141,0.01539
tune,PNC,2023-01-18,neutral,-0.04464,-0.01935
tune,PNC,2023-04-14,neutral,0.00607,0.023
tune,PNC,2023-07-18,neutral,0.01766,0.01327
tune,PNC,2023-10-13,neutral,-0.02123,-0.01061
tune,PNC,2024-01-16,neutral,0.00434,0.00422
tune,PNC,2024-04-16,neutral,-0.01837,0.01076
tune,PNC,2024-07-16,neutral,0.04116,0.02945
tune,PNC,2024-10-15,bullish,0.02803,-0.01688
tune,PNC,2025-01-16,bullish,-0.01753,0.00014
tune,PNC,2025-04-15,neutral,0.00325,-0.00255
tune,PNC,2025-07-16,bullish,0.00597,0.0045
tune,PNC,2025-10-15,bullish,-0.04339,-0.01496
tune,PPG,2020-04-28,neutral,-0.04238,0.0218
tune,PPG,2020-07-17,neutral,-0.03222,-0.03034
tune,PPG,2020-10-20,bullish,-0.0017,-0.00256
tune,PPG,2021-01-22,neutral,-0.03624,0.01623
tune,PPG,2021-04-16,neutral,0.08395,0.0131
tune,PPG,2021-07-20,bearish,-0.05813,-2e-05
tune,PPG,2021-10-21,neutral,0.02588,-0.01884
tune,PPG,2022-01-21,neutral,-0.01143,-0.00237
tune,PPG,2022-04-22,neutral,0.02519,-0.03222
tune,PPG,2022-07-22,neutral,0.04816,-0.00795
tune,PPG,2022-10-20,neutral,-0.04596,0.01426
tune,PPG,2023-01-20,neutral,0.04124,-0.01734
tune,PPG,2023-04-21,neutral,0.00297,0.00586
tune,PPG,2023-07-21,neutral,-0.00247,-0.02777
tune,PPG,2023-10-19,neutral,-0.01813,0.01534
tune,PPG,2024-01-19,neutral,-0.03703,0.00319
tune,PPG,2024-04-19,neutral,-0.02243,-0.00722
tune,PPG,2024-07-19,neutral,-0.02122,-0.00773
tune,PPG,2024-10-17,neutral,0.00759,-0.00712
tune,PPG,2025-01-31,neutral,-0.05472,-0.02265
tune,PPG,2025-04-30,neutral,0.04825,-0.00791
tune,PPG,2025-07-30,neutral,-0.05202,-0.00331
tune,PPG,2025-10-29,neutral,-0.05916,-0.00595
tune,PSA,2020-05-01,neutral,0.0206,-0.0205
tune,PSA,2020-08-06,neutral,-0.0112,0.01545
tune,PSA,2020-11-05,bullish,-0.03906,0.00313
tune,PSA,2021-04-29,bullish,0.0165,0.01258
tune,PSA,2021-08-04,bullish,-0.005,0.0015
tune,PSA,2021-11-02,bullish,0.01426,-0.02082
tune,PSA,2022-02-23,bullish,0.05007,-0.0202
tune,PSA,2022-05-04,bullish,-0.03561,0.01893
tune,PSA,2022-08-04,bullish,0.00728,0.0036
tune,PSA,2022-11-02,bullish,-0.05493,-0.01214
tune,PSA,2023-02-22,neutral,-0.0207,0.00152
tune,PSA,2023-05-04,bullish,0.03539,0.00081
tune,PSA,2023-08-03,neutral,0.03232,-0.03482
tune,PSA,2023-10-31,neutral,-0.00674,0.00559
tune,PSA,2024-02-21,neutral,0.01493,-0.03189
tune,PSA,2024-05-01,neutral,0.00595,0.00518
tune,PSA,2024-07-31,bearish,-0.04402,0.02822
tune,PSA,2024-10-31,neutral,-0.00056,-0.02063
tune,PSA,2025-02-25,neutral,0.02228,-0.01444
tune,PSA,2025-05-01,neutral,-0.00852,-0.01434
tune,PSA,2025-07-31,bullish,-0.05414,0.04195
tune,PSA,2025-10-30,neutral,-0.01777,-0.01147
tune,PYPL,2020-01-29,bullish,0.00203,0.0007
tune,PYPL,2020-05-07,bullish,0.12806,-0.02564
tune,PYPL,2020-07-29,bullish,0.03496,0.04642
tune,PYPL,2020-11-02,bullish,-0.00245,-0.06
tune,PYPL,2021-02-03,bullish,0.01045,0.0622
tune,PYPL,2021-05-05,bullish,-0.01135,0.01069
tune,PYPL,2021-07-28,bullish,0.0054,-0.06644
tune,PYPL,2021-11-08,neutral,0.01527,-0.10131
tune,PYPL,2022-02-01,bearish,0.01569,-0.25562
tune,PYPL,2022-04-27,bearish,-0.01583,0.0895
tune,PYPL,2022-08-02,neutral,0.01862,0.07683
tune,PYPL,2022-11-03,neutral,-0.0262,-0.03229
tune,PYPL,2023-02-09,neutral,-0.00764,0.02802
tune,PYPL,2023-05-08,neutral,0.00707,-0.12293
tune,PYPL,2023-08-02,neutral,-0.01694,-0.12036
tune,PYPL,2023-11-01,bearish,-0.01337,0.04665
tune,PYPL,2024-02-07,bearish,-0.01572,-0.11287
tune,PYPL,2024-04-30,neutral,0.02972,-0.02296
tune,PYPL,2024-07-30,neutral,0.09092,0.01156
tune,PYPL,2024-10-29,neutral,-0.04122,-0.02263
tune,PYPL,2025-02-04,neutral,-0.13837,0.01492
tune,PYPL,2025-04-29,bullish,0.01511,-0.00763
tune,PYPL,2025-07-29,bullish,-0.08391,-0.02309
tune,PYPL,2025-10-28,bullish,0.03677,-0.04622
tune,RTX,2020-01-30,neutral,0.00448,-0.00652
tune,RTX,2020-05-07,neutral,-0.02778,0.01257
tune,RTX,2020-07-28,neutral,0.00487,-0.03853
tune,RTX,2020-10-27,neutral,-0.06694,-0.03994
tune,RTX,2021-01-26,neutral,0.01544,-0.00086
tune,RTX,2021-04-27,neutral,0.02256,0.00355
tune,RTX,2021-07-27,neutral,0.03097,-0.01115
tune,RTX,2021-10-26,neutral,-0.02434,0.00443
tune,RTX,2022-01-25,neutral,0.03706,-0.01222
tune,RTX,2022-04-26,neutral,0.02474,-0.00634
tune,RTX,2022-07-26,bearish,-0.03396,-0.02563
tune,RTX,2022-10-25,bearish,-0.03124,0.03198
tune,RTX,2023-01-24,neutral,0.03453,0.00505
tune,RTX,2023-04-25,neutral,0.0025,-0.0295
tune,RTX,2023-07-25,neutral,-0.10488,-0.00934
tune,RTX,2023-10-24,neutral,0.06425,0.01473
tune,RTX,2024-01-23,bearish,0.05037,-0.00176
tune,RTX,2024-04-23,neutral,-0.01364,-0.00308
tune,RTX,2024-07-25,neutral,0.08763,-0.00697
tune,RTX,2024-10-22,bullish,-0.00241,0.02252
tune,RTX,2025-01-28,bullish,0.0178,-0.0206
tune,RTX,2025-04-22,neutral,-0.1241,0.04191
tune,RTX,2025-07-22,bullish,-0.01591,0.04056
tune,RTX,2025-10-21,bullish,0.07674,0.03375
tune,SBUX,2020-04-28,neutral,0.01682,-0.04943
tune,SBUX,2020-07-28,neutral,-0.01746,0.02495
tune,SBUX,2020-10-29,neutral,0.0028,-0.00475
tune,SBUX,2021-01-26,neutral,0.01355,-0.0407
tune,SBUX,2021-04-27,bullish,0.0022,-0.032
tune,SBUX,2021-07-27,neutral,0.00432,-0.02831
tune,SBUX,2021-10-28,neutral,-0.01238,-0.06502
tune,SBUX,2022-02-01,neutral,-0.00228,-0.02014
tune,SBUX,2022-05-03,bearish,-0.01838,0.06789
tune,SBUX,2022-08-02,neutral,-0.00754,0.02687
tune,SBUX,2022-11-03,bullish,0.01148,0.0704
tune,SBUX,2023-02-02,neutral,-0.02219,-0.03381
tune,SBUX,2023-05-02,neutral,0.01037,-0.08487
tune,SBUX,2023-08-01,neutral,-0.00019,0.0225
tune,SBUX,2023-11-02,neutral,0.07564,0.01727
tune,SBUX,2024-01-30,bearish,0.00376,0.00516
tune,SBUX,2024-04-30,bearish,0.01765,-0.15553
tune,SBUX,2024-07-30,bearish,0.01491,0.01021
tune,SBUX,2024-10-30,bearish,0.00231,0.02351
tune,SBUX,2025-01-28,bearish,-0.00469,0.08585
tune,SBUX,2025-04-29,neutral,0.00502,-0.05697
tune,SBUX,2025-07-29,neutral,-0.00494,-0.00089
tune,SBUX,2025-10-29,neutral,-0.01523,-0.00112
tune,SEDG,2021-02-16,bullish,0.00226,0.01018
tune,SEDG,2021-05-03,neutral,-0.01536,-0.15337
tune,SEDG,2021-08-02,bullish,-0.00468,0.15518
tune,SEDG,2021-11-02,neutral,-0.02003,-0.01222
tune,SEDG,2022-02-15,neutral,0.0358,0.01627
tune,SEDG,2022-05-02,neutral,0.01355,0.02424
tune,SEDG,2022-08-02,bearish,0.02562,-0.20692
tune,SEDG,2022-11-07,neutral,-0.04473,0.18594
tune,SEDG,2023-02-13,bullish,0.02152,0.01565
tune,SEDG,2023-05-03,bullish,0.00766,0.07304
tune,SEDG,2023-08-01,bearish,-0.00538,-0.16966
tune,SEDG,2023-11-01,bearish,-0.01277,-0.05875
tune,SEDG,2024-02-20,bearish,-0.00202,-0.12268
tune,SEDG,2024-05-08,bearish,-0.01985,-0.09056
tune,SEDG,2024-08-07,bearish,-0.00629,-0.05364
tune,SEDG,2024-11-06,bearish,-0.24718,0.00624
tune,SEDG,2025-02-19,bearish,0.15713,-0.0692
tune,SEDG,2025-05-06,bearish,0.12059,0.02363
tune,SEDG,2025-08-07,neutral,-0.05228,0.0135
tune,SEDG,2025-11-05,bullish,0.28566,-0.04144
tune,SLB,2020-01-17,neutral,-0.01368,-0.03505
tune,SLB,2020-04-17,neutral,0.06053,0.01304
tune,SLB,2020-07-24,bullish,0.01577,0.00297
tune,SLB,2020-10-16,neutral,-0.0877,0.01788
tune,SLB,2021-01-22,bullish,0.01263,-0.03139
tune,SLB,2021-04-23,bullish,0.00738,0.02358
tune,SLB,2021-07-23,bullish,0.00508,0.0345
tune,SLB,2021-10-22,bullish,-0.01033,0.00791
tune,SLB,2022-01-21,bullish,0.00101,0.00235
tune,SLB,2022-04-22,bullish,0.05204,-0.07687
tune,SLB,2022-07-22,bullish,0.0521,0.03015
tune,SLB,2022-10-21,bullish,0.079,0.02228
tune,SLB,2023-01-20,bullish,-0.01915,-0.03798
tune,SLB,2023-04-21,bullish,-0.04253,0.00739
tune,SLB,2023-07-21,bullish,-0.02183,0.01357
tune,SLB,2023-10-20,bullish,-0.01706,0.01256
tune,SLB,2024-01-19,bullish,0.00977,0.01884
tune,SLB,2024-04-19,neutral,-0.01267,-0.01603
tune,SLB,2024-07-19,bullish,0.02614,-0.01494
tune,SLB,2024-10-18,neutral,-0.0509,0.01381
tune,SLB,2025-01-17,neutral,0.05056,-0.00548
tune,SLB,2025-04-25,neutral,-0.01896,-0.01255
tune,SLB,2025-07-18,neutral,-0.03821,0.00471
tune,SLB,2025-10-17,neutral,-0.01449,0.01412
tune,SNOW,2020-12-02,bullish,-0.04447,0.16154
tune,SNOW,2021-03-03,bullish,-0.07386,0.02035
tune,SNOW,2021-05-26,bullish,0.02102,0.04156
tune,SNOW,2021-08-25,bullish,0.0064,0.08167
tune,SNOW,2021-12-01,bullish,-0.07459,0.14314
tune,SNOW,2022-03-02,bullish,-0.0127,-0.14867
tune,SNOW,2022-05-25,neutral,0.01539,-0.06495
tune,SNOW,2022-08-24,bullish,0.03874,0.21656
tune,SNOW,2022-11-30,neutral,0.01493,0.07869
tune,SNOW,2023-03-01,neutral,0.00461,-0.13218
tune,SNOW,2023-05-24,bearish,0.01855,-0.17367
tune,SNOW,2023-08-23,neutral,0.00931,-0.03771
tune,SNOW,2023-11-29,neutral,0.02268,0.06656
tune,SNOW,2024-02-28,neutral,-0.0159,-0.18499
tune,SNOW,2024-05-22,bullish,0.00675,-0.04633
tune,SNOW,2024-08-21,bullish,0.02037,-0.13912
tune,SNOW,2024-11-20,bullish,-0.00894,0.32169
tune,SNOW,2025-02-26,bullish,0.01161,0.06109
tune,SNOW,2025-05-21,bullish,-0.00371,0.13393
tune,SNOW,2025-08-27,bullish,0.0288,0.19911
tune,SNOW,2025-12-03,bullish,0.01702,-0.11481
tune,SRE,2020-08-05,neutral,0.00987,0.00253
tune,SRE,2020-11-05,neutral,-0.03056,-0.01694
tune,SRE,2021-02-25,neutral,-0.00438,-0.02088
tune,SRE,2021-05-05,neutral,-0.01843,0.00036
tune,SRE,2021-08-05,neutral,0.00956,-0.00624
tune,SRE,2021-11-05,neutral,-0.00347,-0.01475
tune,SRE,2022-02-25,neutral,0.03165,0.02221
tune,SRE,2022-05-05,neutral,0.01494,0.02943
tune,SRE,2022-08-04,neutral,-0.01834,-0.00853
tune,SRE,2022-11-03,bullish,0.02405,0.00015
tune,SRE,2023-02-28,bullish,-0.02807,-0.01017
tune,SRE,2023-05-04,bullish,0.01278,-0.0092
tune,SRE,2023-08-03,neutral,-0.02137,-0.00504
tune,SRE,2023-11-03,neutral,-0.00538,-0.0088
tune,SRE,2024-02-27,bullish,0.00026,-0.00417
tune,SRE,2024-05-07,neutral,0.0165,0.01666
tune,SRE,2024-08-06,neutral,-0.03019,0.00941
tune,SRE,2024-11-06,neutral,0.0482,0.00926
tune,SRE,2025-02-25,neutral,-0.18475,0.03078
tune,SRE,2025-05-08,bullish,-0.00815,-0.00335
tune,SRE,2025-08-07,bullish,0.01858,-0.01845
tune,SRE,2025-11-05,bullish,-0.00444,0.01495
tune,SWKS,2020-05-04,neutral,0.00524,0.04185
tune,SWKS,2020-07-23,bullish,0.00489,-0.02112
tune,SWKS,2020-11-02,bullish,-0.00533,-0.04102
tune,SWKS,2021-01-28,bullish,0.01668,0.07922
tune,SWKS,2021-04-29,bullish,0.00101,-0.07697
tune,SWKS,2021-07-29,bullish,0.0198,-0.05697
tune,SWKS,2021-11-04,neutral,-0.01699,-0.04618
tune,SWKS,2022-02-03,neutral,-0.04338,-0.02953
tune,SWKS,2022-05-03,neutral,0.00352,-0.08017
tune,SWKS,2022-08-04,neutral,0.01497,-0.00589
tune,SWKS,2022-11-03,neutral,-0.00229,0.0535
tune,SWKS,2023-02-06,neutral,-0.02234,0.1122
tune,SWKS,2023-05-08,neutral,0.01049,-0.04712
tune,SWKS,2023-08-07,neutral,-0.00077,-0.00845
tune,SWKS,2023-11-02,bearish,0.00886,0.0082
tune,SWKS,2024-01-30,neutral,-0.01637,0.01756
tune,SWKS,2024-04-30,bearish,0.00407,-0.14958
tune,SWKS,2024-07-30,neutral,0.00745,-0.05084
tune,SWKS,2024-11-12,neutral,-0.00758,-0.04483
tune,SWKS,2025-02-05,bearish,0.00417,-0.25015
tune,SWKS,2025-05-07,neutral,0.00897,-0.00084
tune,SWKS,2025-08-05,neutral,0.00051,-0.00929
tune,SWKS,2025-11-04,neutral,-0.04759,0.01695
tune,TSLA,2020-01-29,bullish,0.02568,0.09972
tune,TSLA,2020-04-29,bullish,0.01463,-0.01396
tune,TSLA,2020-07-22,neutral,0.00959,-0.03784
tune,TSLA,2021-04-26,neutral,0.00998,-0.04511
tune,TSLA,2021-07-26,neutral,0.01968,-0.01497
tune,TSLA,2021-10-20,bullish,-0.00216,0.02996
tune,TSLA,2021-10-21,bullish,0.02996,0.01858
tune,TSLA,2022-01-26,neutral,0.02321,-0.1106
tune,TSLA,2022-01-27,bullish,-0.1106,-0.00403
tune,TSLA,2022-04-20,bullish,-0.04881,0.04727
tune,TSLA,2022-07-20,neutral,0.00165,0.08762
tune,TSLA,2022-10-19,bullish,0.01549,-0.05809
tune,TSLA,2023-01-25,neutral,0.00338,0.09868
tune,TSLA,2023-04-19,neutral,-0.02001,-0.092
tune,TSLA,2023-07-19,neutral,-0.00931,-0.09074
tune,TSLA,2023-10-18,neutral,-0.03443,-0.08422
tune,TSLA,2024-01-24,neutral,-0.00736,-0.12669
tune,TSLA,2024-04-23,bearish,0.00665,0.12109
tune,TSLA,2024-07-23,neutral,-0.01883,-0.10068
tune,TSLA,2024-10-23,neutral,-0.01068,0.21703
tune,TSLA,2025-01-29,neutral,-0.0181,0.02337
tune,TSLA,2025-04-22,neutral,0.02,0.03817
tune,TSLA,2025-07-23,neutral,-0.00715,-0.0823
tune,TSLA,2025-10-22,neutral,-0.003,0.01687
tune,T,2020-01-29,neutral,-0.03883,0.00701
tune,T,2020-04-22,neutral,-0.03559,0.00109
tune,T,2020-07-23,neutral,0.00331,-0.0046
tune,T,2020-10-22,neutral,0.0529,-0.01966
tune,T,2021-01-27,neutral,0.00394,-0.02027
tune,T,2021-04-21,neutral,-0.0021,0.05065
tune,T,2021-07-22,neutral,0.00185,-0.00529
tune,T,2021-10-21,neutral,-0.0084,-0.00944
tune,T,2022-01-26,neutral,-0.08171,-0.00042
tune,T,2022-04-21,neutral,0.0551,-0.0067
tune,T,2022-07-21,neutral,-0.08636,-0.01821
tune,T,2022-10-20,neutral,0.08561,-0.0028
tune,T,2023-01-25,neutral,0.06539,-0.03156
tune,T,2023-04-20,neutral,-0.0986,0.03152
tune,T,2023-07-26,neutral,0.00593,-0.01889
tune,T,2023-10-19,neutral,0.07443,0.02015
tune,T,2024-01-24,neutral,-0.03076,0.02454
tune,T,2024-01-27,neutral,-0.01023,0.01701
tune,T,2024-04-24,neutral,0.01926,-0.00988
tune,T,2024-07-24,neutral,0.07483,0.00678
tune,T,2024-10-23,neutral,0.05518,-0.01506
tune,T,2025-04-23,neutral,-0.00696,-0.00854
tune,T,2025-07-23,bullish,0.00353,0.0058
tune,T,2025-10-22,neutral,-0.01399,-0.04233
tune,VLO,2020-01-30,neutral,0.01676,-0.02584
tune,VLO,2020-04-29,neutral,0.11915,-0.0349
tune,VLO,2020-07-30,neutral,-0.05272,-0.00968
tune,VLO,2020-10-22,neutral,0.01277,0.01332
tune,VLO,2021-01-28,bullish,-0.01541,-0.01255
tune,VLO,2021-04-22,bullish,-0.01676,0.01398
tune,VLO,2021-07-29,neutral,0.0009,-0.00505
tune,VLO,2021-10-21,bullish,0.00924,-0.01128
tune,VLO,2022-01-27,bullish,0.0133,-0.03179
tune,VLO,2022-04-26,bullish,0.07119,0.03875
tune,VLO,2022-07-28,bullish,-0.03039,-0.00307
tune,VLO,2022-10-25,bullish,-0.0347,0.00706
tune,VLO,2023-01-26,bullish,0.03512,-0.04731
tune,VLO,2023-04-27,bullish,-0.03705,-0.00827
tune,VLO,2023-07-27,neutral,0.001,0.0189
tune,VLO,2023-10-26,neutral,0.00015,-0.00983
tune,VLO,2024-01-25,neutral,0.02768,0.02693
tune,VLO,2024-04-25,neutral,0.00458,-0.01743
tune,VLO,2024-07-25,neutral,0.06018,0.0023
tune,VLO,2024-10-24,neutral,-0.01368,0.00826
tune,VLO,2025-01-30,neutral,-0.03448,-0.01255
tune,VLO,2025-04-24,neutral,-0.03101,-0.00273
tune,VLO,2025-07-24,neutral,-0.04913,0.00739
tune,VLO,2025-10-23,bullish,0.06363,-0.02019
tune,VZ,2020-01-30,neutral,-0.0061,0.01951
tune,VZ,2020-04-24,neutral,-0.00803,-0.01649
tune,VZ,2020-07-24,neutral,0.02435,-0.00694
tune,VZ,2020-10-21,neutral,-0.00684,0.00473
tune,VZ,2021-01-26,neutral,-0.03011,-0.00101
tune,VZ,2021-04-21,neutral,-0.01374,-0.00566
tune,VZ,2021-07-21,neutral,-0.00144,-0.00209
tune,VZ,2021-10-20,neutral,0.02014,-0.00671
tune,VZ,2022-01-25,neutral,0.01108,-0.03303
tune,VZ,2022-04-22,neutral,-0.02891,-0.0372
tune,VZ,2022-07-22,bearish,-0.05807,0.00576
tune,VZ,2022-10-21,neutral,-0.0689,0.0053
tune,VZ,2023-01-25,neutral,-0.0026,-0.01248
tune,VZ,2023-04-25,neutral,0.02126,-0.00595
tune,VZ,2023-07-25,neutral,0.00492,0.00277
tune,VZ,2023-10-24,neutral,0.08517,-0.00343
tune,VZ,2024-01-23,neutral,0.06404,-0.02359
tune,VZ,2024-04-22,neutral,-0.05589,0.01663
tune,VZ,2024-07-22,neutral,-0.0711,-0.00355
tune,VZ,2024-10-22,neutral,-0.04981,0.04191
tune,VZ,2025-01-24,neutral,0.01211,0.04197
tune,VZ,2025-04-22,bearish,-0.01996,-0.02684
tune,VZ,2025-07-21,neutral,0.03851,0.01092
tune,VZ,2025-10-29,neutral,0.02215,-0.02009
tune,WDAY,2021-02-25,bullish,-0.02001,-0.01877
tune,WDAY,2021-05-26,bullish,0.00013,-0.03309
tune,WDAY,2021-08-26,bullish,0.00854,0.08232
tune,WDAY,2021-11-18,bullish,-0.00941,-0.03997
tune,WDAY,2022-02-28,bullish,0.01952,0.06448
tune,WDAY,2022-05-26,neutral,0.00214,-0.08021
tune,WDAY,2022-08-25,neutral,-0.00177,0.0591
tune,WDAY,2022-11-29,neutral,-0.01171,0.14017
tune,WDAY,2023-02-27,neutral,0.00642,0.00662
tune,WDAY,2023-05-25,neutral,-0.00754,0.08715
tune,WDAY,2023-08-24,bullish,-0.00938,0.04676
tune,WDAY,2023-11-28,bullish,0.00537,0.11093
tune,WDAY,2024-02-26,neutral,0.00801,-0.04144
tune,WDAY,2024-05-23,bearish,0.01123,-0.15989
tune,WDAY,2024-08-22,neutral,-0.00256,0.11431
tune,WDAY,2024-11-26,neutral,0.00412,-0.05911
tune,WDAY,2025-02-26,neutral,0.06168,-0.02284
tune,WDAY,2025-05-22,neutral,0.01275,-0.11836
tune,WDAY,2025-08-21,bullish,0.00441,-0.04308
tune,WDAY,2025-11-25,neutral,0.0217,-0.08543
tune,WEC,2020-01-30,neutral,0.01621,0.011
tune,WEC,2020-05-04,neutral,0.00289,-0.00227
tune,WEC,2020-08-04,neutral,0.01184,-0.02514
tune,WEC,2020-11-03,bullish,-0.00689,-0.04575
tune,WEC,2021-02-04,bullish,-0.01675,-0.00313
tune,WEC,2021-05-03,neutral,0.00639,0.00474
tune,WEC,2021-08-03,neutral,0.00147,0.00722
tune,WEC,2021-11-02,bullish,0.00204,-0.01733
tune,WEC,2022-02-03,neutral,0.01903,-0.01568
tune,WEC,2022-05-02,neutral,-0.00922,-0.00629
tune,WEC,2022-08-02,neutral,0.00429,-0.01151
tune,WEC,2022-11-01,neutral,0.01116,0.00661
tune,WEC,2023-02-02,neutral,-0.01435,-0.0037
tune,WEC,2023-05-01,neutral,-0.00138,0.00405
tune,WEC,2023-08-01,neutral,8e-05,0.01291
tune,WEC,2023-10-31,bullish,-0.00885,0.00371
tune,WEC,2024-02-01,neutral,-0.00046,-0.03401
tune,WEC,2024-05-01,neutral,0.00264,-0.00342
tune,WEC,2024-07-31,neutral,-0.01088,0.04507
tune,WEC,2024-10-31,neutral,0.0144,-0.0038
tune,WEC,2025-02-04,neutral,-0.01895,0.01278
tune,WEC,2025-05-06,bullish,0.01811,-0.00548
tune,WEC,2025-07-30,bullish,-0.00123,0.0104
tune,WEC,2025-10-30,bullish,-0.00628,-0.01101
tune,WFC,2020-01-14,neutral,-0.0524,-0.02214
tune,WFC,2020-04-14,neutral,-0.06926,-0.03641
tune,WFC,2020-07-14,bearish,-0.05861,0.03617
tune,WFC,2020-10-14,bearish,-0.05394,-0.01167
tune,WFC,2021-01-15,neutral,-0.07069,0.01056
tune,WFC,2021-04-14,neutral,0.05871,-0.00479
tune,WFC,2021-07-14,neutral,0.03829,0.00453
tune,WFC,2021-10-14,neutral,-0.03289,0.06014
tune,WFC,2022-01-14,neutral,0.03638,-0.00589
tune,WFC,2022-04-14,neutral,-0.03267,0.01728
tune,WFC,2022-07-15,neutral,0.04259,0.00972
tune,WFC,2022-10-14,neutral,0.04143,-0.0074
tune,WFC,2023-01-13,neutral,0.02857,-0.00043
tune,WFC,2023-04-14,neutral,0.00194,0.03829
tune,WFC,2023-07-14,neutral,-0.00281,0.02362
tune,WFC,2023-10-13,neutral,0.03568,0.00632
tune,WFC,2024-01-12,neutral,-0.03413,-0.00857
tune,WFC,2024-04-12,neutral,0.00992,0.02138
tune,WFC,2024-07-12,neutral,-0.06648,0.0183
tune,WFC,2024-10-11,neutral,0.05012,0.01101
tune,WFC,2025-01-15,bullish,0.04867,0.00192
tune,WFC,2025-04-11,neutral,-0.02735,-0.00026
tune,WFC,2025-07-15,bullish,-0.0505,0.00997
tune,WFC,2025-10-14,bullish,0.07269,0.01803
tune,ZTS,2020-02-13,bullish,0.01478,-0.00691
tune,ZTS,2020-05-06,neutral,-0.03595,-0.0236
tune,ZTS,2020-08-06,neutral,0.0162,-0.0159
tune,ZTS,2020-11-06,bullish,-0.00943,-0.03649
tune,ZTS,2021-02-16,bullish,-0.00147,0.01528
tune,ZTS,2021-05-06,bullish,-0.04445,0.01678
tune,ZTS,2021-08-05,bullish,-0.01097,-0.01127
tune,ZTS,2021-11-04,bullish,0.02674,-0.00825
tune,ZTS,2022-02-15,bullish,-0.00936,-0.01462
tune,ZTS,2022-05-05,neutral,0.00495,-0.0071
tune,ZTS,2022-08-04,bullish,-0.0318,0.00341
tune,ZTS,2022-11-03,neutral,-0.09977,0.0049
tune,ZTS,2023-02-14,bullish,0.05416,0.0149
tune,ZTS,2023-05-04,neutral,0.01125,0.02497
tune,ZTS,2023-08-08,neutral,0.052,0.00695
tune,ZTS,2023-11-02,bullish,0.04337,-0.00092
tune,ZTS,2024-02-13,bullish,-0.05334,-0.00587
tune,ZTS,2024-05-02,bullish,0.04573,-0.01335
tune,ZTS,2024-08-06,bullish,0.05067,0.00388
tune,ZTS,2024-11-04,bullish,-0.03505,-0.01158
tune,ZTS,2025-02-13,neutral,-0.06203,-0.04488
tune,ZTS,2025-05-06,neutral,-0.04346,0.03663
tune,ZTS,2025-08-05,neutral,-0.03241,-0.00506
tune,ZTS,2025-11-04,bearish,-0.12594,-0.03536
